tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
880,04:05.6,18:45.8,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,5463,Subscriber,1984,1
461,09:29.1,17:10.2,227,Silber Way,42.349496,-71.10057592,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,2209,Customer,1969,0
317,41:35.5,46:53.4,107,Ames St at Main St,42.3625,-71.08822,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,5840,Subscriber,1988,1
356,07:21.5,13:18.4,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,5980,Subscriber,1966,2
1110,52:05.0,10:35.7,131,Jackson Square T Stop,42.32293117,-71.10014141,233,St Mary's,42.34619708,-71.10728681,3679,Customer,1969,0
514,43:46.3,52:20.7,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.3572185,-71.11387163,380,Mass Ave at Albany St,42.36135838,-71.09670274,3782,Subscriber,1988,2
189,44:11.6,47:20.6,372,Boylston St at Exeter St,42.34958942,-71.07946779,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,4854,Subscriber,1987,1
747,13:56.7,26:24.7,318,Ames St at Broadway,42.3636929,-71.0875672,23,Boston City Hall - 28 State St,42.35892,-71.057629,2274,Subscriber,1986,1
801,18:20.1,31:41.2,400,Big Papi Station,42.34734473,-71.10016808,335,Harvard St at Greene-Rose Heritage Park,42.36599433,-71.09522222,3803,Subscriber,1988,1
246,50:15.8,54:22.1,328,Grove St at Community Path,42.39638681,-71.12011306,239,Community Path at Cedar Street,42.39407224,-71.11133695,5632,Customer,1995,2
1130,56:38.7,15:29.3,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,228,One Memorial Drive,42.36161932,-71.08043551,3067,Subscriber,1991,1
450,42:59.8,50:30.6,330,30 Dane St,42.38100143,-71.10402523,115,Porter Square Station,42.387995,-71.119084,4403,Subscriber,1988,1
821,29:46.4,43:27.7,151,Surface Rd at India St,42.358155,-71.052163,171,Bunker Hill Community College,42.37408991,-71.06905997,2097,Subscriber,1985,1
1018,30:14.8,47:13.5,372,Boylston St at Exeter St,42.34958942,-71.07946779,136,ID Building West,42.344796,-71.031614,5064,Subscriber,1969,1
1329,37:29.7,59:38.8,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,5233,Subscriber,1979,1
782,36:15.0,49:17.6,161,W Broadway at D St,42.3391085,-71.0514432,21,Prudential Center - Belvedere St,42.34652004,-71.08065777,2936,Customer,1977,1
694,53:37.4,05:12.3,128,E Cottage St at Columbia Rd,42.320561,-71.06198,161,W Broadway at D St,42.3391085,-71.0514432,4392,Subscriber,1992,1
1914,52:52.3,24:46.8,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,4390,Subscriber,1982,1
1076,25:18.5,43:15.3,279,Williams St at Washington St,42.306539,-71.107669,273,Forest Hills,42.300923,-71.114249,2022,Subscriber,1971,2
1888,22:05.0,53:33.1,178,MIT Pacific St at Purrington St,42.3595732,-71.10129476,125,Hyde Square - Barbara St at Centre St,42.32176526,-71.10984161,5015,Subscriber,1991,1
548,04:00.4,13:08.9,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,4277,Subscriber,1999,1
336,20:48.6,26:24.9,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,6036,Subscriber,1998,1
1069,41:25.7,59:15.1,221,Verizon Innovation Hub 10 Ware Street,42.37250865,-71.11305356,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,3978,Customer,1994,1
282,24:38.0,29:20.8,98,Warren St at Chelsea St,42.371848,-71.060292,169,Edwards Playground - Main St at Eden St,42.378965,-71.068607,3718,Subscriber,1975,1
445,31:34.5,38:59.6,23,Boston City Hall - 28 State St,42.35892,-71.057629,415,Stuart St at Berkeley St,42.34954403,-71.07242074,4415,Subscriber,1985,1
455,11:54.6,19:30.1,156,Somerville Hospital,42.39678589,-71.10237297,330,30 Dane St,42.38100143,-71.10402523,4762,Subscriber,1991,2
785,47:44.8,00:50.7,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,175,Brighton Center - Washington St at Cambridge St,42.34894857,-71.15027189,5263,Customer,1992,1
72,49:18.7,50:31.3,19,Park Dr at Buswell St,42.347241,-71.105301,233,St Mary's,42.34619708,-71.10728681,5792,Subscriber,1998,1
974,44:25.1,00:39.4,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,141,Kendall Street,42.36356016,-71.08216792,3341,Subscriber,1994,1
367,38:03.7,44:11.2,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,2660,Subscriber,1963,1
473,21:26.7,29:20.3,366,Broadway T Stop,42.34278116,-71.05747275,385,Albany St at E. Brookline St,42.33664795,-71.0689446,3805,Subscriber,1971,1
1391,52:48.9,16:00.4,114,Teele Square,42.40203828,-71.12653291,107,Ames St at Main St,42.3625,-71.08822,6041,Subscriber,1991,1
1098,20:50.2,39:08.5,234,Broadway at Central St,42.3951715,-71.09850592,318,Ames St at Broadway,42.3636929,-71.0875672,2116,Subscriber,1981,1
371,46:15.8,52:27.2,98,Warren St at Chelsea St,42.371848,-71.060292,44,Congress St at North St,42.36041775,-71.05752244,507,Subscriber,1979,1
269,23:22.5,27:51.7,141,Kendall Street,42.36356016,-71.08216792,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,5148,Subscriber,1984,1
329,08:07.1,13:36.4,137,Magoun Square at Trum Field,42.398365,-71.107818,328,Grove St at Community Path,42.39638681,-71.12011306,5620,Subscriber,1992,0
820,12:52.6,26:32.6,192,Purchase St at Pearl St,42.354659,-71.053181,384,Clarendon St at Newbury St,42.35155308,-71.07569031,4482,Customer,1992,1
471,52:29.9,00:21.3,179,MIT Vassar St,42.35560121,-71.10394478,189,Kendall T,42.36242784,-71.08495474,3978,Subscriber,1997,1
1877,47:24.1,18:41.2,211,Piers Park,42.36489293,-71.03497177,211,Piers Park,42.36489293,-71.03497177,5141,Subscriber,1959,1
556,27:04.2,36:20.7,48,Post Office Square,42.35585436,-71.05459746,4,Tremont St at E Berkeley St,42.345392,-71.069616,4222,Subscriber,1972,1
599,53:05.2,03:04.3,171,Bunker Hill Community College,42.37408991,-71.06905997,189,Kendall T,42.36242784,-71.08495474,3446,Subscriber,1970,1
503,47:11.3,55:35.2,179,MIT Vassar St,42.35560121,-71.10394478,107,Ames St at Main St,42.3625,-71.08822,5159,Subscriber,1997,1
1093,18:46.1,37:00.0,16,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412,-71.07657015,109,West End Park,42.36590788,-71.06446669,6133,Subscriber,1982,1
360,38:23.7,44:24.0,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119728,-71.09759867,2642,Subscriber,1991,1
672,42:20.6,53:32.9,17,Soldiers Field Park - 111 Western Ave,42.36426344,-71.1182757,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,4849,Customer,1987,1
518,00:13.6,08:51.8,399,Shawmut Ave at Oak St W,42.34854543,-71.06559185,385,Albany St at E. Brookline St,42.33664795,-71.0689446,2604,Subscriber,1962,1
157,17:36.1,20:13.3,417,Columbus Ave at W. Canton St,42.34474225,-71.07648162,415,Stuart St at Berkeley St,42.34954403,-71.07242074,3785,Subscriber,1992,1
2956,53:44.2,43:00.2,371,700 Huron Ave,42.38078817,-71.15412891,224,Fresh Pond Reservation,42.38267828,-71.14347895,5832,Customer,1995,1
764,22:42.7,35:26.8,60,Charles Circle - Charles St at Cambridge St,42.36079297,-71.07118962,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5096,Subscriber,1999,2
252,00:11.7,04:24.2,409,Elm St at White St,42.38952436,-71.1169414,71,Conway Park - Somerville Avenue,42.383405,-71.107593,3245,Subscriber,1990,1
909,12:10.5,27:20.0,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.33741748,-71.10286117,4845,Subscriber,1983,1
727,43:20.5,55:27.6,345,Park Plaza at Charles St S.,42.35182807,-71.06781138,72,One Broadway / Kendall Sq at Main St / 3rd St,42.36224179,-71.08311072,3568,Customer,1969,0
445,56:03.0,03:28.1,366,Broadway T Stop,42.34278116,-71.05747275,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,4245,Subscriber,1985,1
2375,52:09.7,31:45.5,222,Troy Boston,42.343749,-71.062256,9,Commonwealth Ave at Agganis Way,42.35169202,-71.11903489,6046,Subscriber,1986,1
815,30:46.1,44:21.6,121,W Broadway at Dorchester St,42.33595898,-71.046229,47,Cross St at Hanover St,42.362811,-71.056067,4749,Subscriber,1977,1
857,36:09.3,50:26.5,36,Copley Square - Dartmouth St at Boylston St,42.34992828,-71.07739207,161,W Broadway at D St,42.3391085,-71.0514432,5407,Subscriber,1983,1
271,40:07.0,44:38.4,50,Boylston St at Berkeley St,42.35114198,-71.07329249,420,Charles St at Pinckney St,42.3587253,-71.07079532,4843,Subscriber,1987,2
394,32:43.4,39:18.2,189,Kendall T,42.36242784,-71.08495474,144,Rogers St & Land Blvd,42.36575798,-71.07699394,5010,Subscriber,1979,1
1136,55:11.9,14:08.1,11,Longwood Ave at Binney St,42.338629,-71.1065,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,2351,Subscriber,1988,2
304,17:08.6,22:12.8,426,Surface Rd at Summer St,42.3529457,-71.05656401,157,Seaport Blvd at Sleeper St,42.35317809,-71.04817357,6130,Subscriber,1988,2
1011,43:10.3,00:01.9,402,Washington St at Griggs Rd,42.33833424,-71.1305093,51,Washington St at Lenox St,42.33509899,-71.07903779,4127,Subscriber,1978,1
742,45:58.4,58:20.6,365,Harrison Ave at Bennet St,42.3494261,-71.0620996,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,3662,Subscriber,1978,2
368,47:44.5,53:53.0,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5411,Subscriber,1998,1
1001,21:08.8,37:49.9,33,Kenmore Square,42.348706,-71.097009,412,Washington St at Peters Park,42.34303291,-71.0668873,3200,Subscriber,1995,2
1411,30:13.6,53:45.2,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,6048,Subscriber,1995,1
694,18:28.0,30:02.5,189,Kendall T,42.36242784,-71.08495474,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,5850,Subscriber,1992,1
92,15:48.7,17:21.6,184,Sidney Research Campus/ Erie Street at Waverly,42.35775309,-71.10393405,179,MIT Vassar St,42.35560121,-71.10394478,5716,Subscriber,1987,1
959,25:53.6,41:53.2,420,Charles St at Pinckney St,42.3587253,-71.07079532,372,Boylston St at Exeter St,42.34958942,-71.07946779,4854,Subscriber,1987,1
205,55:19.9,58:45.3,239,Community Path at Cedar Street,42.39407224,-71.11133695,328,Grove St at Community Path,42.39638681,-71.12011306,4895,Customer,1997,2
495,37:45.2,46:01.0,327,Main St at Thompson Sq,42.37487847,-71.06383499,48,Post Office Square,42.35585436,-71.05459746,4914,Subscriber,1974,2
1137,04:40.3,23:37.7,446,700 Commonwealth Ave.,42.34960945,-71.10391524,379,Tremont St at W. Dedham St,42.34254914,-71.07421449,2122,Customer,1999,1
379,54:29.2,00:48.6,189,Kendall T,42.36242784,-71.08495474,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5932,Subscriber,1997,2
720,54:15.5,06:16.2,107,Ames St at Main St,42.3625,-71.08822,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34366582,-71.08582377,5462,Subscriber,1968,1
182,30:20.4,33:22.5,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,4040,Subscriber,1993,1
488,51:25.9,59:34.8,177,University Park,42.36264779,-71.10006094,189,Kendall T,42.36242784,-71.08495474,6092,Subscriber,1988,1
368,09:52.8,16:01.7,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,5391,Subscriber,1971,1
467,43:22.9,51:10.2,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,380,Mass Ave at Albany St,42.36135838,-71.09670274,2138,Subscriber,1992,1
3081,59:51.2,51:12.6,390,Broadway at Lynde St,42.39648358,-71.0654676,390,Broadway at Lynde St,42.39648358,-71.0654676,5713,Customer,1969,0
2817,08:37.3,55:34.3,440,Boston Landing,42.35656092,-71.14167538,364,Tremont St at Northampton St,42.3388956,-71.08149976,4587,Subscriber,1984,1
322,31:21.5,36:43.6,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,5052,Subscriber,1991,1
413,55:33.2,02:27.0,107,Ames St at Main St,42.3625,-71.08822,179,MIT Vassar St,42.35560121,-71.10394478,5766,Subscriber,1986,1
651,06:39.2,17:30.4,352,Ring Rd,42.34827839,-71.08044855,44,Congress St at North St,42.36041775,-71.05752244,5684,Subscriber,1994,1
304,33:16.6,38:21.1,403,Marion St at Harvard St,42.33978053,-71.1213335,191,Tappan St at Brookline Hills MBTA,42.33209606,-71.12845883,5601,Subscriber,1983,2
2210,01:20.9,38:11.6,22,South Station - 700 Atlantic Ave,42.352175,-71.055547,5,Northeastern University - North Parking Lot,42.341814,-71.090179,2529,Customer,1969,0
625,00:37.9,11:03.5,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,19,Park Dr at Buswell St,42.347241,-71.105301,3273,Subscriber,1989,1
285,23:09.8,27:55.4,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,2903,Subscriber,1990,1
705,31:07.7,42:53.1,186,Congress St at Northern Ave,42.3481,-71.03764,186,Congress St at Northern Ave,42.3481,-71.03764,5775,Customer,1992,1
418,52:38.7,59:36.9,177,University Park,42.36264779,-71.10006094,189,Kendall T,42.36242784,-71.08495474,2846,Subscriber,1989,1
172,38:13.6,41:06.6,239,Community Path at Cedar Street,42.39407224,-71.11133695,328,Grove St at Community Path,42.39638681,-71.12011306,2613,Customer,1983,1
2045,20:24.3,54:29.8,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,177,University Park,42.36264779,-71.10006094,5973,Subscriber,1999,1
218,43:46.3,47:25.3,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,2073,Customer,1969,0
727,48:42.7,00:49.7,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,57,Columbus Ave at Massachusetts Ave,42.34054262,-71.08138848,3612,Subscriber,1955,2
889,42:08.2,56:57.4,6,Cambridge St at Joy St,42.36121165,-71.0653062,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,3952,Subscriber,1978,1
281,57:59.2,02:40.8,413,Kennedy-Longfellow School 158 Spring St,42.36955298,-71.08579015,80,MIT Stata Center at Vassar St / Main St,42.36213123,-71.09115601,4699,Subscriber,1987,1
296,57:15.7,02:12.6,20,Aquarium T Stop - 200 Atlantic Ave,42.35991176,-71.05142981,24,Seaport Square - Seaport Blvd at Northern Ave,42.35148193,-71.04436085,5711,Subscriber,1981,1
1040,30:58.2,48:18.4,398,75 Binney St,42.36550729,-71.0801376,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,4093,Subscriber,1993,1
3735,35:03.2,37:19.1,179,MIT Vassar St,42.35560121,-71.10394478,78,Union Square - Somerville,42.37967148,-71.0954931,3426,Subscriber,1989,1
237,55:21.9,59:19.7,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,342,Boylston St at Jersey St,42.34465063,-71.09732501,5316,Subscriber,1999,1
459,22:14.8,29:54.2,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168,-71.12188071,4508,Subscriber,1995,2
649,18:03.8,28:53.2,6,Cambridge St at Joy St,42.36121165,-71.0653062,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,42.351586,-71.04569256,4981,Subscriber,1994,1
4123,01:36.2,10:19.6,42,Boylston St at Arlington St,42.3525878,-71.06764905,42,Boylston St at Arlington St,42.3525878,-71.06764905,5610,Customer,1969,0
1016,49:17.0,06:13.7,30,Brigham Circle - Francis St at Huntington Ave,42.33462893,-71.10407918,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,3992,Subscriber,1987,1
559,12:04.4,21:23.9,400,Big Papi Station,42.34734473,-71.10016808,372,Boylston St at Exeter St,42.34958942,-71.07946779,6001,Subscriber,1982,1
329,35:39.4,41:09.0,23,Boston City Hall - 28 State St,42.35892,-71.057629,6,Cambridge St at Joy St,42.36121165,-71.0653062,2124,Customer,1969,0
1460,08:41.2,33:02.0,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,4500,Subscriber,1997,1
554,17:26.1,26:40.6,417,Columbus Ave at W. Canton St,42.34474225,-71.07648162,374,Tremont St at Hamilton Pl,42.35668335,-71.06166646,5785,Subscriber,1993,1
204,38:23.1,41:47.6,185,Third at Binney,42.36544486,-71.08277142,107,Ames St at Main St,42.3625,-71.08822,3286,Subscriber,1987,1
390,15:51.6,22:22.3,10,B.U. Central - 725 Comm. Ave.,42.350406,-71.108279,41,Packard's Corner - Commonwealth Ave at Brighton Ave,42.352261,-71.123831,4747,Subscriber,1997,1
324,37:33.9,42:58.8,177,University Park,42.36264779,-71.10006094,107,Ames St at Main St,42.3625,-71.08822,5269,Subscriber,1991,1
395,53:14.4,59:50.0,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.331184,-71.095171,359,One Brigham Circle,42.3339227,-71.10446509,6153,Subscriber,1988,1
1172,58:52.4,18:24.6,137,Magoun Square at Trum Field,42.398365,-71.107818,386,Sennott Park  Broadway at Norfolk Street,42.36860524,-71.09930186,5086,Customer,1996,1
1104,23:59.6,42:24.0,189,Kendall T,42.36242784,-71.08495474,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,42.378338,-71.048927,6092,Subscriber,1994,1
1360,26:39.5,49:20.0,139,Dana Park,42.36178044,-71.10809952,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,2270,Subscriber,1995,1
1170,07:53.1,27:23.1,437,Berkshire Street at Cambridge Street,42.37207658,-71.08995434,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,5968,Customer,1969,0
288,41:43.3,46:31.4,64,Congress St at Sleeper St,42.3510045,-71.04930013,35,Arch St at Franklin St,42.35533502,-71.05822917,6138,Subscriber,1961,1
699,33:59.6,45:39.1,77,Somerville City Hall,42.386844,-71.09812,100,Davis Square,42.396969,-71.123024,3019,Subscriber,1986,2
1205,22:57.2,43:02.3,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,42.33758601,-71.09627098,179,MIT Vassar St,42.35560121,-71.10394478,5718,Subscriber,1962,2
1692,10:19.2,38:31.8,59,Chinatown Gate Plaza,42.351356,-71.059367,81,Chinatown T Stop,42.352409,-71.062679,3241,Customer,1969,0
1986,16:45.0,49:51.1,98,Warren St at Chelsea St,42.371848,-71.060292,47,Cross St at Hanover St,42.362811,-71.056067,3307,Subscriber,1991,1
531,00:08.0,09:00.0,342,Boylston St at Jersey St,42.34465063,-71.09732501,55,Boylston St at Massachusetts Ave,42.347265,-71.088088,5148,Subscriber,1995,2
646,28:08.6,38:54.7,377,Perry Park,42.37927325,-71.10341903,177,University Park,42.36264779,-71.10006094,3577,Subscriber,1980,2
310,44:44.7,49:55.0,412,Washington St at Peters Park,42.34303291,-71.0668873,81,Chinatown T Stop,42.352409,-71.062679,2800,Subscriber,1989,1
1015,20:42.5,37:37.6,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,406,Somerville City Hall Annex,42.39189812,-71.09745376,5492,Subscriber,1995,1
882,09:43.5,24:25.6,136,ID Building West,42.344796,-71.031614,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,6064,Subscriber,1988,1
352,41:08.5,47:00.6,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,381,Inman Square at Springfield St.,42.37438409,-71.10015746,5989,Subscriber,1980,2
1032,56:00.4,13:13.1,6,Cambridge St at Joy St,42.36121165,-71.0653062,53,Beacon St at Massachusetts Ave,42.35082681,-71.08981088,3703,Subscriber,1977,1
260,37:05.0,41:25.8,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,107,Ames St at Main St,42.3625,-71.08822,4676,Subscriber,1970,1
